Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,25,5,1830,1830,1941,1940,WN,1625,N489WN,251,250,232,1,0,IND,LAS,1591,13,6,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1550,1525,1712,1630,WN,978,N451WN,82,65,56,42,25,LAX,SJC,308,3,23,0,,0,0,0,17,0,25
2008,1,25,5,945,950,1104,1115,WN,802,N772SW,79,85,69,-11,-5,MDW,OMA,423,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,730,710,835,830,WN,1766,N498WN,125,140,112,5,20,ORF,MDW,704,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1205,1205,1314,1320,WN,697,N692SW,69,75,55,-6,0,RDU,PHL,336,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,905,905,929,925,WN,1495,N218WN,84,80,63,4,0,SLC,LAS,368,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,808,815,923,930,WN,481,N215WN,75,75,54,-7,-7,ALB,BWI,288,5,16,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1530,1530,1630,1630,WN,37,N504SW,60,60,43,0,0,DAL,HOU,239,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1823,1830,1945,1935,WN,962,N384SW,82,65,57,10,-7,LAS,LAX,236,16,9,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1339,1330,1424,1420,WN,2701,N611SW,45,50,32,4,9,MCO,RSW,133,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1027,1025,1153,1145,WN,2986,N346SW,86,80,64,8,2,ONT,SMF,389,4,18,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1804,1735,1919,1900,WN,3847,N474WN,75,85,64,19,29,SAN,RNO,488,3,8,0,,0,0,0,0,0,19
2008,1,26,6,1045,1050,1139,1150,WN,1282,N478WN,54,60,35,-11,-5,TPA,FLL,197,5,14,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,913,915,1020,1025,WN,282,N254WN,67,70,51,-5,-2,BWI,ALB,288,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,908,900,1033,1020,WN,2130,N233LV,85,80,67,13,8,ELP,PHX,347,6,12,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,1006,1005,1735,1755,WN,1554,N274WN,269,290,239,-20,1,LAS,PHL,2176,5,25,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,652,650,918,930,WN,194,N904WN,146,160,136,-12,2,MCO,PVD,1073,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,1159,1150,1348,1350,WN,2528,N453WN,109,120,93,-2,9,OAK,SEA,671,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,2103,2035,2141,2105,WN,209,N473WN,98,90,63,36,28,PIT,MDW,402,8,27,0,,0,4,0,8,0,24
2008,1,27,7,1351,1340,1538,1550,WN,1105,N308SA,107,130,96,-12,11,SJC,SEA,697,6,5,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1734,1725,1840,1830,WN,2372,N761RR,66,65,57,10,9,ABQ,TUS,321,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,2055,2100,2144,2205,WN,1251,N390SW,109,125,95,-21,-5,BWI,MDW,611,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1900,1855,2000,1955,WN,1460,N228WN,60,60,33,5,5,FLL,MCO,178,3,24,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,837,840,1254,1320,WN,3505,N340LV,137,160,122,-26,-3,LAS,OMA,1099,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,654,655,743,750,WN,2107,N414WN,49,55,32,-7,-1,MCO,FLL,178,5,12,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1529,1445,1649,1610,WN,1058,N447WN,80,85,63,39,44,OAK,LAS,407,4,13,0,,0,0,0,11,0,28
2008,1,28,1,NA,1630,NA,1635,WN,1660,,NA,65,NA,NA,NA,PHX,LAS,256,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,28,1,755,755,840,840,WN,816,N357SW,45,45,32,0,0,SAT,HOU,192,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1807,1810,1911,1910,WN,534,N699SW,64,60,49,1,-3,STL,MCI,237,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,654,700,931,945,WN,1202,N642WN,97,105,82,-14,-6,BNA,MCO,616,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,659,700,801,800,WN,1,N312SW,62,60,49,1,-1,DAL,HOU,239,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,639,640,729,730,WN,2447,N367SW,50,50,41,-1,-1,HOU,SAT,192,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1303,1300,1424,1415,WN,971,N901WN,81,75,69,9,3,LAX,OAK,337,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,611,615,756,815,WN,3153,N754SW,225,240,214,-19,-4,MDW,LAS,1521,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1759,1800,2012,2010,WN,278,N205WN,73,70,52,2,-1,ONT,PHX,325,10,11,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,722,725,1021,1050,WN,3597,N268WN,179,205,153,-29,-3,PVD,FLL,1188,15,11,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1139,1140,1413,1425,WN,2558,N745SW,94,105,83,-12,-1,SJC,PHX,621,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,2020,2020,2244,2245,WN,375,N763SW,84,85,73,-1,0,ABQ,DAL,580,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,NA,700,NA,805,WN,1918,,NA,65,NA,NA,NA,BWI,BUF,281,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,30,3,1444,1445,1656,1715,WN,544,N715SW,252,270,238,-19,-1,DTW,PHX,1671,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1009,1010,1631,1645,WN,815,N742SW,202,215,179,-14,-1,LAS,IND,1591,7,16,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,627,625,817,830,WN,1537,N299WN,170,185,154,-13,2,MCI,PHX,1044,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,702,705,829,830,WN,2024,N777QC,87,85,75,-1,-3,MSY,DAL,437,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1842,1820,1940,1925,WN,2271,N396SW,58,65,48,15,22,PHX,ABQ,328,3,7,0,,0,15,0,0,0,0
2008,1,30,3,2045,2050,2206,2220,WN,718,N715SW,81,90,71,-14,-5,SAN,SFO,447,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1518,1520,1643,1645,WN,3254,N783SW,85,85,68,-2,-2,SNA,OAK,371,5,12,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1529,1430,1727,1615,WN,2462,N677AA,118,105,85,72,59,BHM,MDW,570,27,6,0,,0,0,44,13,0,15
2008,1,31,4,746,745,750,755,WN,1425,N302SW,64,70,53,-5,1,CMH,MDW,284,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,849,735,1111,835,WN,1628,N603SW,142,60,55,156,74,HOU,HRL,276,6,81,0,,0,56,0,82,0,18
2008,1,31,4,1530,1455,1646,1600,WN,1778,N905WN,76,65,42,46,35,LAS,SNA,226,4,30,0,,0,0,0,24,0,22
2008,1,31,4,1057,1025,1327,1225,WN,270,N249WN,90,60,44,62,32,MDW,CMH,284,3,43,0,,0,0,0,30,0,32
2008,1,31,4,1432,1325,1524,1415,WN,1162,N277WN,52,50,38,69,67,OKC,DAL,181,2,12,0,,0,0,0,2,0,67
2008,1,31,4,1210,1200,1312,1310,WN,1551,N523SW,122,130,108,2,10,PHX,SMF,647,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,NA,1315,NA,1440,WN,1644,,NA,85,NA,NA,NA,SFO,SAN,447,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,31,4,2002,1950,2226,2220,WN,3577,N343SW,144,150,114,6,12,TPA,PHL,920,22,8,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1355,1400,1639,1706,XE,108,N16546,104,126,94,-27,-5,ONT,BOI,660,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1642,1650,1815,1811,XE,143,N27200,153,141,139,4,-8,COS,ONT,789,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1415,1425,1557,1600,XE,18,N11164,102,95,77,-3,-10,TUL,SAT,483,14,11,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1914,1920,2202,2217,XE,209,N11544,108,117,94,-15,-6,TUS,AUS,797,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1538,1515,1844,1824,XE,221,N14186,126,129,112,20,23,SMF,ABQ,866,6,8,0,,0,0,0,0,0,20
2008,1,8,2,1942,1735,2049,1849,XE,254,N14203,127,134,108,120,127,TUS,RNO,710,6,13,0,,0,0,0,0,0,120
2008,1,22,2,1913,1930,2049,2109,XE,315,N11199,156,159,142,-20,-17,ABQ,SMF,866,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1740,1740,1852,1851,XE,403,N16559,132,131,121,1,0,BOI,SAN,749,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,10,4,1723,1650,2210,2151,XE,415,N11194,167,181,153,19,33,SAN,OMA,1313,5,9,0,,0,19,0,0,0,0
2008,1,14,1,1459,1500,1601,1607,XE,430,N11551,62,67,49,-6,-1,FAT,SAN,314,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,950,945,1245,1240,XE,508,N16559,115,115,96,5,5,MSY,RDU,779,6,13,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1846,1445,2208,1813,XE,528,N16559,142,148,125,235,241,MCI,JAX,956,4,13,0,,0,5,0,0,0,230
2008,1,31,4,929,935,1302,1316,XE,60,N16561,153,161,142,-14,-6,TUS,OMA,1046,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,906,905,1400,1406,XE,72,N11191,174,181,152,-6,1,ONT,OMA,1286,8,14,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1936,1935,2258,2257,XE,7676,N11176,142,142,107,1,1,SLC,OKC,866,7,28,0,,0,NA,NA,NA,NA,NA
2008,1,12,6,1326,1010,1602,1300,XE,7743,N11181,96,110,82,182,196,PDX,SLC,630,2,12,0,,0,0,0,0,0,182
2008,1,16,3,1040,1045,1159,1202,XE,7762,N14171,79,77,46,-3,-5,SJC,LAX,308,12,21,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1736,1550,1901,1707,XE,7772,N14171,85,77,54,114,106,SJC,LAX,308,9,22,0,,0,0,0,8,0,106
2008,1,11,5,1803,1755,1925,1923,XE,7784,N14570,82,88,59,2,8,LAX,SFO,337,3,20,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,745,750,1236,1244,XE,7802,N16170,171,174,151,-8,-5,LAX,ICT,1203,6,14,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,2018,2015,2240,2249,XE,7826,N14177,142,154,116,-9,3,LAX,PDX,834,5,21,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1847,1730,2056,1937,XE,3065,N14977,129,127,87,79,77,CLT,EWR,529,11,31,0,,0,5,0,2,0,72
2008,1,9,3,1534,1532,1615,1617,XE,2861,N12519,41,45,31,-2,2,IAH,LCH,127,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1718,1720,2025,2059,XE,1218,N11535,127,159,90,-34,-2,ORD,EWR,719,11,26,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1104,957,1412,1302,XE,2772,N11565,128,125,101,70,67,IAH,JAX,817,5,22,0,,0,0,0,3,0,67
2008,1,21,1,2037,1945,2,2314,XE,2288,N24128,145,149,113,48,52,IAH,DAY,929,5,27,0,,0,0,1,0,0,47
2008,1,6,7,1248,1250,1426,1433,XE,2361,N15527,98,103,86,-7,-2,IAH,HSV,595,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1755,1730,1941,1937,XE,3065,N15986,106,127,74,4,25,CLT,EWR,529,7,25,0,,0,NA,NA,NA,NA,NA
2008,1,10,4,1857,1840,2047,2055,XE,2165,N13935,110,135,82,-8,17,CLT,EWR,529,9,19,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,1120,1130,1234,1240,XE,2103,N16911,74,70,47,-6,-10,BTR,IAH,253,16,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1424,1425,1557,1605,XE,2908,N24128,153,160,138,-8,-1,IAH,TUS,936,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,602,610,706,728,XE,2289,N13955,64,78,43,-22,-8,ROC,EWR,246,7,14,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,735,735,907,855,XE,2617,N16502,92,80,58,12,0,CLE,DCA,310,8,26,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1405,1410,1554,1610,XE,2714,N18982,109,120,91,-16,-5,PVD,CLE,540,10,8,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1612,1545,1842,1734,XE,2161,N23139,150,109,58,68,27,RDU,EWR,416,8,84,0,,0,0,0,68,0,0
2008,1,3,4,1259,1250,1643,1627,XE,2105,N11113,164,157,130,16,9,IAH,GRR,1042,4,30,0,,0,9,0,7,0,0
2008,1,15,2,1730,1725,1913,1854,XE,2565,N14573,103,89,52,19,5,BTV,EWR,266,23,28,0,,0,0,0,19,0,0
2008,1,15,2,1828,1838,2002,2005,XE,2467,N12934,94,87,67,-3,-10,GPT,IAH,376,8,19,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1703,1600,1841,1715,XE,2532,N11137,98,75,58,86,63,CLE,RIC,362,7,33,0,,0,0,0,23,0,63
2008,1,9,3,NA,1600,NA,1717,XE,2979,,NA,77,NA,NA,NA,BDL,EWR,116,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,24,4,1057,1050,1305,1234,XE,2889,N18982,128,104,95,31,7,CMH,EWR,462,6,27,0,,0,0,0,24,0,7
2008,1,15,2,737,745,851,907,XE,2220,N12528,74,82,57,-16,-8,IAH,MOB,427,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,812,820,915,939,XE,2564,N14923,63,79,36,-24,-8,EWR,SYR,194,4,23,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,859,900,957,1002,XE,2605,N11526,58,62,39,-5,-1,IAH,DAL,217,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1922,1930,2033,2058,XE,1281,N16511,71,88,43,-25,-8,EWR,IAD,213,5,23,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,926,905,1010,1002,XE,2559,N16951,44,57,32,8,21,IAH,LFT,201,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,731,735,910,855,XE,2542,N14943,99,80,54,15,-4,CLE,BWI,314,6,39,0,,0,0,0,15,0,0
2008,1,27,7,1623,1625,1811,1817,XE,2047,N12921,168,172,143,-6,-2,CLT,IAH,913,7,18,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1252,1255,1420,1416,XE,1263,N14920,148,141,132,4,-3,EWR,ORD,719,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,10,4,1626,1600,1732,1702,XE,2155,N12160,66,62,39,30,26,IAH,DAL,217,3,24,0,,0,0,0,4,0,26
2008,1,5,6,1222,1232,1411,1422,XE,2495,N14952,109,110,93,-11,-10,BHM,IAH,562,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,638,635,856,852,XE,2672,N14543,138,137,104,4,3,EWR,CLT,529,4,30,0,,0,NA,NA,NA,NA,NA
2008,1,3,4,642,645,1028,1024,XE,2208,N11140,166,159,149,4,-3,MCI,EWR,1092,7,10,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,846,845,1143,1200,XE,2158,N12900,117,135,100,-17,1,IAH,IND,845,8,9,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1155,1200,1422,1435,XE,2932,N12564,87,95,69,-13,-5,STL,CLE,487,8,10,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1944,2005,2058,2147,XE,3005,N13936,74,102,54,-49,-21,PIT,EWR,319,7,13,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1502,1340,1712,1553,XE,2476,N11536,130,133,108,79,82,EWR,CVG,569,7,15,0,,0,13,0,0,0,66
2008,1,13,7,1238,1245,1352,1402,XE,2494,N14947,74,77,58,-10,-7,EWR,ORF,284,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1626,1525,1901,1740,XE,3067,N16151,215,195,188,81,61,EWR,MEM,946,6,21,0,,0,0,0,20,0,61
2008,1,21,1,1222,1225,1526,1530,XE,3082,N13566,124,125,100,-4,-3,IAH,SDF,788,9,15,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1748,1755,1914,1924,XE,2587,N13936,86,89,64,-10,-7,RIC,CLE,362,8,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,615,615,721,719,XE,3010,N12946,66,64,46,2,0,IAH,MSY,305,6,14,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,2021,1930,2109,2027,XE,2530,N28518,48,57,30,42,51,IAH,GRK,166,5,13,0,,0,0,0,0,0,42
2008,1,5,6,1245,1245,1348,1403,XE,2722,N14905,63,78,50,-15,0,EWR,RIC,278,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1445,1445,1544,1549,XE,2540,N14573,59,64,43,-5,0,IAH,DFW,224,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1939,1730,2134,1937,XE,3065,N15980,115,127,92,117,129,CLT,EWR,529,8,15,0,,0,0,0,117,0,0
2008,1,6,7,1808,1810,2006,2032,XE,3068,N14916,118,142,78,-26,-2,EWR,CLT,529,5,35,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1917,1910,2233,2233,XE,2732,N16571,136,143,117,0,7,IAH,CLT,913,6,13,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,601,610,748,740,XE,2307,N13975,167,150,137,8,-9,AVL,IAH,834,3,27,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,1935,1910,2253,2235,XE,2882,N14998,138,145,110,18,25,BNA,EWR,748,8,20,0,,0,0,0,0,0,18
2008,1,24,4,1321,1330,1622,1515,XE,2489,N14947,181,105,80,67,-9,PWM,EWR,284,14,87,0,,0,0,0,67,0,0
2008,1,10,4,1950,1900,NA,2140,XE,2848,N13975,NA,160,NA,NA,50,IAH,MKE,984,NA,10,0,,1,NA,NA,NA,NA,NA
2008,1,1,2,1907,1835,2030,2002,XE,2219,N13988,143,147,133,28,32,TYS,IAH,772,4,6,0,,0,1,0,0,0,27
2008,1,9,3,1425,1430,1523,1535,XE,2975,N12996,58,65,43,-12,-5,DAL,IAH,217,8,7,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1909,1745,2040,1934,XE,2575,N14947,91,109,58,66,84,EWR,PIT,319,8,25,0,,0,66,0,0,0,0
2008,1,3,4,1133,1140,1341,1335,XE,2770,N27962,128,115,106,6,-7,CVG,EWR,569,6,16,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1601,1600,1704,1708,XE,2406,N14940,63,68,42,-4,1,DAL,IAH,217,11,10,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1435,1340,1655,1553,XE,2476,N14508,140,133,98,62,55,EWR,CVG,569,5,37,0,,0,55,0,7,0,0
2008,1,20,7,946,950,1119,1136,XE,2634,N13997,153,166,130,-17,-4,EWR,BNA,748,7,16,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1630,1625,1940,1932,XE,3132,N11536,130,127,102,8,5,IAH,JAX,817,7,21,0,,0,NA,NA,NA,NA,NA
2008,1,11,5,1701,1600,1914,1820,XE,3004,N12567,73,80,54,54,61,MKE,CLE,328,8,11,0,,0,0,5,0,0,49
2008,1,11,5,1627,1635,1653,1712,XE,2505,N25504,86,97,61,-19,-8,CLE,ORD,316,5,20,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,720,720,840,827,XE,2320,N17159,140,127,98,13,0,CLE,MSP,622,4,38,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,1622,1555,1946,1918,XE,2109,N15910,144,143,121,28,27,IAH,CLT,913,6,17,0,,0,0,0,1,0,27
2008,1,27,7,1239,1235,1400,1358,XE,2324,N12946,81,83,59,2,4,IAH,OKC,395,2,20,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1423,1424,1647,1644,XE,2145,N18102,144,140,120,3,-1,OMA,IAH,781,11,13,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,719,720,838,834,XE,2761,N11565,79,74,45,4,-1,RIC,EWR,278,8,26,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1840,1840,1945,1938,YV,2619,N904FJ,65,58,36,7,0,CLT,CHS,168,7,22,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1809,1630,2016,1827,YV,7264,N75993,67,57,39,109,99,ORD,FWA,157,5,23,0,,0,109,0,0,0,0
2008,1,2,3,1003,1005,1123,1135,YV,7094,N448YV,80,90,66,-12,-2,DEN,RAP,301,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1945,1940,2144,2135,YV,2907,N988HA,119,115,92,9,5,PHX,GJT,438,4,23,0,,0,NA,NA,NA,NA,NA
2008,1,3,4,800,810,1010,1015,YV,2900,N988HA,130,125,110,-5,-10,GJT,PHX,438,10,10,0,,0,NA,NA,NA,NA,NA
2008,1,3,4,1503,1450,1611,1554,YV,7255,N650ML,68,64,39,17,13,PIT,IAD,183,9,20,0,,0,0,0,0,0,17
2008,1,4,5,1643,1435,1816,1609,YV,7157,N522LR,93,94,72,127,128,IAD,BOS,413,7,14,0,,0,127,0,0,0,0
2008,1,4,5,1403,1411,1344,1411,YV,7305,N515MJ,41,60,24,-27,-8,SBN,ORD,84,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,750,725,850,827,YV,2659,N914FJ,60,62,44,23,25,ILM,CLT,185,6,10,0,,0,23,0,0,0,0
2008,1,6,7,934,938,1205,1210,YV,2922,N77286,91,92,67,-5,-4,BUR,PHX,369,12,12,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1030,1035,1101,1109,YV,1012,N651BR,31,34,20,-8,-5,LIH,HNL,102,6,5,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,1021,1022,1202,1150,YV,7335,N591ML,101,88,68,12,-1,CHS,IAD,441,6,27,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,958,928,1144,1119,YV,7354,N593ML,106,111,86,25,30,ORD,BHM,584,3,17,0,,0,25,0,0,0,0
2008,1,8,2,NA,600,NA,707,YV,7147,N75993,NA,67,NA,NA,NA,CWA,ORD,213,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,8,2,2110,1944,2305,2146,YV,2907,N437YV,115,122,83,79,86,PHX,GJT,438,10,22,0,,0,79,0,0,0,0
2008,1,9,3,815,730,910,810,YV,1001,N651BR,55,40,29,60,45,HNL,KOA,163,4,22,0,,0,60,0,0,0,0
2008,1,9,3,530,530,635,640,YV,2603,N934FJ,65,70,44,-5,0,SAV,CLT,213,9,12,0,,0,NA,NA,NA,NA,NA
2008,1,10,4,1649,1655,1743,1758,YV,7291,N47202,54,63,38,-15,-6,IAD,ROA,177,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,11,5,930,930,1056,1056,YV,2646,N919FJ,86,86,47,0,0,ATL,CLT,227,9,30,0,,0,NA,NA,NA,NA,NA
2008,1,11,5,1655,1705,1800,1811,YV,2978,N925FJ,65,66,49,-11,-10,LAX,LAS,236,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,12,6,1747,1757,1916,1901,YV,2655,N956LR,89,64,57,15,-10,CLT,CHS,168,6,26,0,,0,0,0,15,0,0
2008,1,12,6,1249,1259,1430,1442,YV,2922,N17358,101,103,81,-12,-10,PHX,COS,551,8,12,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1800,1802,1848,1912,YV,7362,N593ML,108,130,95,-24,-2,GSP,ORD,577,7,6,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1105,1015,1157,1121,YV,7260,N87353,52,66,34,36,50,RDU,IAD,224,6,12,0,,0,36,0,0,0,0
2008,1,14,1,824,811,911,903,YV,7197,N510MJ,47,52,25,8,13,IAD,MDT,94,2,20,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1615,1615,1730,1742,YV,2642,N907FJ,75,87,46,-12,0,ATL,CLT,227,8,21,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1540,1508,1725,1634,YV,7328,N516LR,105,86,70,51,32,MCI,ORD,403,6,29,0,,0,51,0,0,0,0
2008,1,16,3,2250,2210,35,3,YV,2611,N917FJ,165,173,138,32,40,CLT,IAH,913,6,21,0,,0,0,0,0,0,32
2008,1,16,3,812,735,1056,1019,YV,7303,N47202,104,104,81,37,37,ORD,MDT,594,3,20,0,,0,37,0,0,0,0
2008,1,17,4,1516,1452,1616,1608,YV,7096,N436YV,60,76,47,8,24,DEN,MTJ,197,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,938,948,1041,1051,YV,2839,N989HA,63,63,39,-10,-10,PHX,FLG,119,6,18,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1623,1634,1735,1755,YV,7162,N445YV,72,81,58,-20,-11,GJT,DEN,212,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,806,808,845,854,YV,2819,N926LR,39,46,23,-9,-2,PHX,TUS,110,9,7,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,807,811,851,903,YV,7197,N501MJ,44,52,24,-12,-4,IAD,MDT,94,2,18,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1822,1755,2007,1915,YV,7350,N75998,165,140,104,52,27,CAE,ORD,666,42,19,0,,0,0,0,0,0,52
2008,1,20,7,1331,1323,1432,1435,YV,7161,N447YV,61,72,45,-3,8,MTJ,DEN,197,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1730,1735,1835,1844,YV,2674,N935LR,65,69,43,-9,-5,CLT,ORF,290,9,13,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,659,705,830,830,YV,7133,N516LR,151,145,122,0,-6,ORF,ORD,717,16,13,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1000,1000,1200,1208,YV,2683,N928LR,120,128,85,-8,0,EWR,CLT,529,23,12,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1325,1147,1538,1354,YV,2740,N27191,73,67,45,104,98,PSP,PHX,261,12,16,0,,0,104,0,0,0,0
2008,1,23,3,2202,2210,2257,2255,YV,7216,N47202,55,45,23,2,-8,IAD,MDT,94,4,28,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,525,525,618,642,YV,2640,N931LR,53,77,32,-24,0,ATL,CLT,227,3,18,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,650,650,901,917,YV,2821,N906FJ,71,87,52,-16,0,LGB,PHX,355,6,13,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1000,1010,1116,1128,YV,7159,N77278,76,78,54,-12,-10,CLE,IAD,288,8,14,0,,0,NA,NA,NA,NA,NA
